,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
87,212.124.96.3:443<-->192.168.1.78:53051,0.16640210151672363,9.5367431640625e-07,0.021152599652608236,0.6345779895782471,1514,66,790.0,24490,1514,0.15296125411987305,6.172392103407118e-06,0.07198151669874954,0.051164459299158166,0.45888376235961914,5.555152893066406e-05,0.21495586777483663,0.15490825970967612,0.0004755258560180664,6.172392103407118e-06,0.0001750554865620735,0.0002579682403140598,0.002000570297241211,5.555152893066406e-05,0.0007007096790418792,0.0009268522262573242,1514.0,72.66666666666667,598.5163458889793,715.9333333333334,15140,218,6101.806781601659,7925.0,1514.0,241.0,509.36818161762363,669.6666666666667,15140,723,5912.356425318081,6070.0,15,4,4.642796092394707,10.333333333333334,normal
88,192.168.1.78:53488<-->13.50.180.192:443,45.73429608345032,9.5367431640625e-07,1.535066302617391,46.05198907852173,1514,66,410.258064516129,12718,66,0.08727681009392989,3.886222839355469e-05,0.03753720493537314,0.03527237762484634,1.658259391784668,0.00015544891357421875,0.7648254612290512,0.5774735609690348,0.033080736796061196,3.886222839355469e-05,0.012494665021777355,0.012090104818344116,0.0992422103881836,0.00015544891357421875,0.040716308395754616,0.04862489700317383,899.3333333333334,103.75,373.1847625434334,371.5902777777778,5396,415,2100.730719429683,2532.6666666666665,899.3333333333334,72.66666666666667,322.8948952488685,327.66999999999996,5396,218,2428.5164689579524,2338.4,20,5,6.847546194724712,10.333333333333334,normal
89,192.168.1.78:53257<-->3.66.52.205:443,6.004986047744751,0.0,0.33944956461588544,10.183486938476562,1514,66,307.8709677419355,9544,66,0.09130156834920247,0.04238621393839518,0.024457677205403646,0.06684389114379882,1.369523525238037,0.12715864181518555,0.6211824417114258,0.7483410835266113,0.044253031412760414,0.00039309263229370117,0.02025010692519874,0.02901077932781643,0.13275909423828125,0.006289482116699219,0.05834312453422517,0.08873573939005534,159.1904761904762,91.33333333333333,33.92857142857144,125.26190476190476,3343,274,1534.5,1808.5,149.52941176470588,72.66666666666667,32.733111970129066,104.50980392156862,2542,218,1082.5862039065937,1011.3333333333334,25,2,10.402991022884823,10.333333333333334,normal
90,212.124.96.19:443<-->192.168.1.78:53789,0.16417407989501953,9.5367431640625e-07,0.021055769920349122,0.6316730976104736,1514,66,790.0322580645161,24491,1514,0.15524005889892578,0.0004585656252774325,0.07282654284898683,0.05224833343968247,0.46572017669677734,0.005044221878051758,0.215656853585146,0.16075817743937174,0.001046375794844194,0.0001723766326904297,0.0003458646084636806,0.0004540335048328747,0.011510133743286133,0.0003447532653808594,0.0045352388442174004,0.0038670897483825684,1514.0,72.66666666666667,598.5105991408595,715.9555555555556,15140,218,6101.833677036946,7925.333333333333,1514.0,241.0,509.30712056239264,669.75,15140,723,5912.137362029066,6070.25,15,4,4.642796092394707,10.333333333333334,normal
91,192.168.1.78:53298<-->188.114.99.224:443,0.06031513214111328,9.5367431640625e-07,0.007547934850056966,0.22643804550170898,1514,66,573.8709677419355,17790,66,0.1286923885345459,0.0001228039081280048,0.06428479231320894,0.06440759622133695,2.0590782165527344,0.0015964508056640625,1.0287408828735352,1.0303373336791992,0.044503490130106606,0.0003165006637573242,0.02018406072860753,0.016007601268707757,0.5340418815612793,0.0006330013275146484,0.24647671946628932,0.18569819132486978,851.0714285714286,189.8,330.63571428571424,520.4357142857143,11915,2847,4534.0,7381.0,675.5263157894736,241.0,179.7091689030129,478.5921052631579,12835,723,5097.189487027794,5904.0,17,14,1.5,15.5,normal
92,192.168.1.78:53698<-->87.250.247.181:443,45.00014019012451,0.0,2.0035717646280924,60.10715293884277,685,54,134.70967741935485,4176,66,0.03953272104263306,0.00019713810511997769,0.01966779146875654,0.019864929573876516,0.7906544208526611,0.0013799667358398438,0.39463722705841064,0.3960171937942505,0.036333168254179114,0.00019713810511997769,0.015134414062646371,0.015876111196202723,0.6176638603210449,0.0013799667358398438,0.2857390135574839,0.21374662717183432,85.3529411764706,66.0,9.676470588235297,75.6764705882353,1451,396,527.5,923.5,87.0,66.0,8.590836346701202,76.8888888888889,1218,233,431.08106997279396,615.6666666666666,21,2,7.93025150224688,10.333333333333334,normal
93,192.168.1.78:62513<-->17.253.39.53:443,0.038655996322631836,9.5367431640625e-07,0.002944835027058919,0.08834505081176758,1392,74,612.0645161290323,18974,1242,0.055426351229349774,0.055426351229349774,0.0,0.055426351229349774,1.6627905368804932,1.6627905368804932,0.0,1.6627905368804932,0.04041309016091483,0.0004974603652954102,0.01995781489780971,0.02045527526310512,0.5657832622528076,0.0049746036529541016,0.28040432929992676,0.28537893295288086,612.0645161290323,612.0645161290323,0.0,612.0645161290323,18974,18974,0.0,18974.0,639.0,592.6111111111111,23.194444444444457,615.8055555555555,10667,8307,1180.0,9487.0,31,31,0.0,31.0,normal
94,192.168.1.78:62106<-->142.250.150.84:443,0.026994943618774414,9.5367431640625e-07,0.003738705317179362,0.11216115951538086,1294,68,631.9354838709677,19590,1242,0.0638124148050944,0.0638124148050944,0.0,0.0638124148050944,1.914372444152832,1.914372444152832,0.0,1.914372444152832,0.025619316101074218,1.6689300537109375e-06,0.01046422911499852,0.013058265807136657,0.28463006019592285,3.337860107421875e-06,0.11639157097346495,0.13757665952046713,631.9354838709677,631.9354838709677,0.0,631.9354838709677,19590,19590,0.0,19590.0,1242.0,524.4545454545455,324.51817501286774,784.4848484848485,11538,1761,3996.8169835507856,6503.0,31,31,0.0,31.0,normal
95,192.168.1.78:53800<-->135.181.118.173:443,0.17197704315185547,0.0,0.011712797482808431,0.35138392448425293,1514,66,303.0,9393,66,0.061983187993367515,0.014312207698822021,0.023835490147272747,0.03814769784609477,1.4875965118408203,0.057248830795288086,0.7151738405227661,0.7724226713180542,0.026209592819213867,0.014312207698822021,0.005565435138302819,0.01833960215250651,0.28994011878967285,0.057248830795288086,0.1050157767107454,0.14193924268086752,121.0,97.45,11.774999999999999,109.225,1949,484,732.5,1216.5,121.0,72.66666666666667,20.02411981157711,99.24305555555556,1665,218,628.872536104628,789.0,26,5,10.5,15.5,normal
96,192.168.1.78:61641<-->142.250.150.84:443,0.023396968841552734,9.5367431640625e-07,0.0037183364232381186,0.11155009269714355,1294,68,633.4516129032259,19637,1242,0.050690023987381545,0.050690023987381545,0.0,0.050690023987381545,1.3686306476593018,1.3686306476593018,0.0,1.3686306476593018,0.041024221314324275,2.5033950805664062e-06,0.016773380153588313,0.02117771351778949,0.7384359836578369,5.0067901611328125e-06,0.3143759974576834,0.30616410573323566,633.4516129032259,633.4516129032259,0.0,633.4516129032259,19637,19637,0.0,19637.0,801.2105263157895,87.0,302.964680933882,502.2923976608187,15223,609,6614.804053535272,5896.0,31,31,0.0,31.0,normal
97,192.168.1.78:53467<-->47.57.185.199:443,59.84210205078125,9.5367431640625e-07,2.5127811272939047,75.38343381881714,1514,54,257.19354838709677,7973,54,0.16366895039876303,0.00046563148498535156,0.05255069178421883,0.07059508901653869,0.6279654502868652,0.0013968944549560547,0.21921460219646777,0.3295104503631592,0.014468669891357422,0.00041854381561279297,0.005822372269982498,0.004560594757397969,0.08682465553283691,0.0008370876312255859,0.03259986608086604,0.022557417551676433,487.5,66.0,161.8117355996708,170.13333333333333,5850,198,2200.5266278779727,1458.4,575.3333333333334,78.66666666666667,167.87676439785037,221.3888888888889,5178,236,1758.7012648226787,1269.8333333333333,12,1,3.387066905483596,5.166666666666667,normal
98,192.168.1.78:50146<-->142.250.180.67:443,148.6960790157318,9.5367431640625e-07,4.965508604049683,148.96525812149048,1294,63,428.5806451612903,13286,1242,0.08977540679599928,0.06459391117095947,0.012590747812519907,0.07718465898347937,2.0648343563079834,0.2583756446838379,0.9032293558120728,1.1616050004959106,0.04437613487243652,0.0002681414286295573,0.017976584029105718,0.01523830493291219,0.22188067436218262,0.0008044242858886719,0.10667077131185139,0.1075853705406189,493.16,93.0,200.07999999999998,293.08000000000004,12329,372,5978.5,6350.5,1242.0,69.5,479.8347993112859,440.82738095238096,6210,209,2785.005060587862,3011.75,25,1,10.498677165349081,10.333333333333334,normal
99,192.168.1.78:53339<-->52.184.215.111:443,0.14464402198791504,0.0,0.0191895325978597,0.575685977935791,1514,66,874.6774193548387,27115,1494,0.1410344441731771,0.00021632512410481772,0.05794699264938983,0.07576818779261425,1.8931834697723389,0.0006489753723144531,0.8111233709637146,0.7723119258880615,0.000667405128479004,0.0001474618911743164,0.00020631205304544258,0.0003736471136411031,0.006674051284790039,0.0002949237823486328,0.0025850353789792285,0.00283128023147583,1494.0,72.66666666666667,585.3232835471835,837.671497584541,21766,218,9316.858411861085,8822.0,1494.0,241.0,550.3627258454192,959.1,14940,723,5216.539531864011,6554.75,23,4,8.9566858950296,10.333333333333334,normal
100,192.168.1.78:53239<-->188.114.99.224:443,1.159006118774414,9.5367431640625e-07,0.04975462754567464,1.4926388263702393,1514,66,329.8709677419355,10226,66,0.11311808754416074,0.09939820116216486,0.00685994319099794,0.1062581443531628,1.9230074882507324,1.0933802127838135,0.4148136377334595,1.508193850517273,0.03354072570800781,0.0004004240036010742,0.012033828153085605,0.009899663243974958,0.10062217712402344,0.0008008480072021484,0.034131243763570684,0.037988805770874025,179.375,171.6,3.887500000000003,175.4875,2870,1716,577.0,2293.0,509.875,88.0,144.69419476952072,237.925,4079,440,1364.8698692549412,1361.2,18,1,7.039570693980959,10.333333333333334,normal
101,192.168.1.78:65211<-->142.250.180.78:443,0.05631303787231445,0.0,0.007407569885253906,0.2222270965576172,1294,64,526.0322580645161,16307,1242,0.0981883484384288,0.0003690242767333984,0.0489096620808477,0.0492786863575811,2.2583320140838623,0.0018451213836669922,1.1282434463500977,1.1300885677337646,0.04462285041809082,0.0003690242767333984,0.01719572769020348,0.016922408884221855,0.2231142520904541,0.0018451213836669922,0.09841659927516126,0.11108148097991943,607.9166666666666,79.83333333333333,264.0416666666667,343.875,14590,479,7055.5,7534.5,1242.0,79.83333333333333,451.0363784909397,506.35,6210,479,2678.7751398726996,3423.5,24,7,8.5,15.5,normal
102,192.168.1.78:53189<-->23.72.244.23:443,0.08722114562988281,9.5367431640625e-07,0.00759133497873942,0.22774004936218262,1514,66,526.4516129032259,16320,66,0.06733119487762451,0.007951676845550537,0.029689759016036987,0.037641435861587524,0.6733119487762451,0.09542012214660645,0.28894591331481934,0.3843660354614258,0.038479860012347884,0.00022689501444498697,0.016678472780074602,0.02349402354313777,0.5002381801605225,0.002042055130004883,0.21624450671523274,0.1992020606994629,560.6153846153846,501.77777777777777,29.418803418803435,531.1965811965812,9032,7288,872.0,8160.0,644.1666666666666,72.66666666666667,245.32604608742398,412.0333333333333,7789,218,3555.1787890656387,5245.666666666667,18,13,2.5,15.5,normal
103,192.168.1.78:59068<-->17.253.39.53:443,0.03825998306274414,0.0,0.002588701248168945,0.07766103744506836,1392,74,590.0645161290323,18292,1242,0.052880144119262694,0.052880144119262694,0.0,0.052880144119262694,1.5864043235778809,1.5864043235778809,0.0,1.5864043235778809,0.04035785618950339,1.5099843343098959e-05,0.020171378173080148,0.020186478016423245,0.6860835552215576,0.00013589859008789062,0.34297382831573486,0.34310972690582275,590.0645161290323,590.0645161290323,0.0,590.0645161290323,18292,18292,0.0,18292.0,631.9166666666666,563.6315789473684,34.142543859649095,597.7741228070175,10709,7583,1563.0,9146.0,31,31,0.0,31.0,normal
104,192.168.1.78:53704<-->104.21.30.116:443,215.1924991607666,9.5367431640625e-07,7.18114583492279,215.43437504768372,1514,66,300.83870967741933,9326,66,0.13242903622713956,0.009518305460611979,0.061455365383263794,0.07097367084387576,2.9134387969970703,0.028554916381835938,1.4424419403076172,1.4709968566894531,0.04847607612609863,0.0029612183570861816,0.015720174094689274,0.02111116965611776,0.24238038063049316,0.011844873428344727,0.09113122511946344,0.11009383201599121,148.6818181818182,81.75,33.46590909090909,115.2159090909091,3271,327,1472.0,1799.0,585.8333333333334,72.66666666666667,198.86227551303497,189.07666666666665,3515,218,1235.2866226103156,1108.6,26,1,11.14550233153366,10.333333333333334,normal
105,192.168.1.78:53464<-->47.57.185.199:443,59.84412407875061,1.9073486328125e-06,3.649323503176371,109.47970509529114,1514,54,255.70967741935485,7927,54,0.16260830561319986,8.344650268554688e-05,0.051874392982451986,0.0731887420018514,0.7884707450866699,0.00016689300537109375,0.26501168100896577,0.3640793800354004,0.009715646505355835,8.344650268554688e-05,0.0034542625543107527,0.002009201380941603,0.07772517204284668,0.00016689300537109375,0.028534383117736865,0.013936758041381836,454.46153846153845,62.0,150.90968340162502,160.19230769230768,5908,186,2229.309489505663,1460.0,575.7777777777778,62.0,171.67129583434465,214.41851851851854,5182,186,1762.561244010797,1271.1666666666667,13,1,3.8042374035044424,5.166666666666667,normal
106,192.168.1.78:54693<-->142.250.180.78:443,0.03990602493286133,9.5367431640625e-07,0.006671505314963204,0.18680214881896973,1294,63,457.2758620689655,13261,1242,0.10306329386574882,0.10306329386574882,0.0,0.10306329386574882,2.885772228240967,2.885772228240967,0.0,2.885772228240967,0.044332265853881836,0.0018045425415039063,0.017374092553302953,0.022607670889960393,0.32529306411743164,0.009022712707519531,0.1316483754813533,0.18532570203145346,457.2758620689655,457.2758620689655,0.0,457.2758620689655,13261,13261,0.0,13261.0,1242.0,71.8,493.6344469566749,569.0166666666667,6292,359,2777.7171682276557,4287.0,29,29,0.0,29.0,normal
107,192.168.1.78:51925<-->142.250.180.78:443,0.052924156188964844,9.5367431640625e-07,0.009094460805257162,0.27283382415771484,1294,64,518.258064516129,16066,1242,0.10189776835234268,0.05211715698242188,0.024890305684960402,0.07700746266738229,2.343648672103882,0.2605857849121094,1.0415314435958862,1.3021172285079956,0.04575471878051758,0.0005266666412353516,0.017695013183123446,0.018400773135098546,0.24223566055297852,0.0015799999237060547,0.11118387857228232,0.12477266788482666,600.4583333333334,72.0,264.2291666666667,336.2291666666667,14411,360,7025.5,7385.5,1242.0,72.75,452.817125062646,500.85,6210,291,2689.3158400418497,3331.75,24,7,8.5,15.5,normal
108,192.168.1.78:53229<-->142.250.180.110:443,0.046092987060546875,0.0,0.009083429972330729,0.2725028991699219,1466,66,368.06451612903226,11410,66,0.1119817580495562,0.1119817580495562,0.0,0.1119817580495562,3.1354892253875732,3.1354892253875732,0.0,3.1354892253875732,0.038299560546875,0.0031976222991943358,0.014369809616478366,0.02150150253659203,0.32210254669189453,0.01598811149597168,0.1275507698543098,0.15099644660949707,213.64,213.64,0.0,213.64,5341,5341,0.0,5341.0,571.4666666666667,72.66666666666667,213.89770717752558,275.77777777777777,8572,218,3618.1934104682073,3540.6666666666665,29,2,13.5,15.5,normal
109,192.168.1.78:53083<-->172.67.172.225:443,0.048581838607788086,9.5367431640625e-07,0.0073353290557861325,0.22005987167358398,1514,66,582.2903225806451,18051,66,0.0969444215297699,0.010407652173723494,0.0432683846780232,0.0536760368517467,1.5511107444763184,0.07285356521606445,0.739128589630127,0.8119821548461914,0.03459733724594116,5.245208740234375e-06,0.014036216784081488,0.01873398423194885,0.23589205741882324,3.147125244140625e-05,0.08573556245739611,0.09418263435363769,1339.375,95.70588235294117,621.8345588235294,717.5404411764706,10715,1627,4544.0,6171.0,1476.0,72.66666666666667,545.9276106718062,457.60777777777776,8856,218,3498.129351524897,3006.2,22,9,6.5,15.5,normal
110,192.168.1.78:52996<-->91.105.192.100:443,0.030431032180786133,9.5367431640625e-07,0.0029779990514119466,0.0893399715423584,1294,66,782.6774193548387,24263,1294,0.07431563624629269,0.07431563624629269,0.0,0.07431563624629269,2.0065221786499023,2.0065221786499023,0.0,2.0065221786499023,0.026073614756266277,0.01808445270244892,0.003994581026908679,0.0220790337293576,0.4701957702636719,0.07822084426879883,0.19598746299743652,0.27420830726623535,782.6774193548387,782.6774193548387,0.0,782.6774193548387,24263,24263,0.0,24263.0,845.5925925925926,72.66666666666667,386.46296296296293,459.1296296296296,22831,218,11306.5,11524.5,31,31,0.0,31.0,normal
111,192.168.1.78:53383<-->18.182.88.103:443,0.2766869068145752,9.5367431640625e-07,0.06425156416716399,1.7347922325134277,1514,54,318.14285714285717,8908,66,0.0395205020904541,0.00011456012725830078,0.015705216318905448,0.008110936482747395,0.0790410041809082,0.00022912025451660156,0.031132097327787128,0.01680026054382324,0.00046563148498535156,0.00011456012725830078,0.00013046411099451946,0.0002585450808207194,0.0027937889099121094,0.00022912025451660156,0.000955210645929439,0.001240074634552002,759.875,81.0,255.87565393717662,261.5083333333333,6079,249,2240.358042813693,1609.2,759.875,81.0,278.2568841101465,291.21875,6079,249,2416.194269921192,1904.5,8,1,2.390457218668787,4.0,normal
112,192.168.1.78:51990<-->188.114.99.224:443,391.955295085907,0.0,19.505621926537877,565.6630358695984,1294,65,534.9666666666667,16049,1242,0.06900525093078613,0.058197402954101564,0.0054039239883422845,0.06360132694244384,0.6900525093078613,0.5819740295410156,0.05403923988342285,0.6360132694244385,0.006694952646891276,0.0007685184478759766,0.0029632170995076497,0.0037317355473836266,0.060254573822021484,0.003842592239379883,0.0282059907913208,0.032048583030700684,830.2727272727273,264.6363636363636,282.8181818181818,547.4545454545455,9133,2911,3111.0,6022.0,789.1,175.6,306.75,482.35,7891,878,3506.5,4384.5,12,1,4.589250972631145,4.285714285714286,normal
113,192.168.1.78:53592<-->149.154.167.151:443,92.01011204719543,4.0531158447265625e-06,30.109929966926575,903.2978990077972,539,66,116.96774193548387,3626,66,0.09154267311096191,0.09154267311096191,0.0,0.09154267311096191,0.9154267311096191,0.9154267311096191,0.0,0.9154267311096191,0.007883946100870768,0.007883946100870768,0.0,0.007883946100870768,0.04730367660522461,0.04730367660522461,0.0,0.04730367660522461,209.63636363636363,209.63636363636363,0.0,209.63636363636363,2306,2306,0.0,2306.0,230.42857142857142,230.42857142857142,0.0,230.42857142857142,1613,1613,0.0,1613.0,11,2,2.5873180855923104,2.8181818181818183,normal
114,192.168.1.78:53011<-->188.114.98.224:443,120.80969882011414,9.5367431640625e-07,4.037254762649536,121.11764287948608,1514,66,391.2903225806452,12130,66,0.13641689717769623,0.012667973836263021,0.05688435537910061,0.05605554083983103,2.1826703548431396,0.05724525451660156,0.988826614227868,0.7846424579620361,0.00783749989100865,0.0005886554718017578,0.0027309860627162744,0.0026531795092991422,0.05486249923706055,0.0011773109436035156,0.020348679780729063,0.015404367446899414,475.1,81.75,160.65584929774656,275.0388888888889,4751,327,1937.011271693241,3034.0,666.375,78.4,236.25826342854467,318.6661111111111,5331,261,2243.1124447962925,2278.4,17,4,5.312459150169743,10.333333333333334,normal
115,192.168.1.78:52983<-->17.253.39.53:443,0.03491401672363281,9.5367431640625e-07,0.002530193328857422,0.07590579986572266,1392,74,580.2258064516129,17987,1242,0.050890787442525225,0.050890787442525225,0.0,0.050890787442525225,1.5267236232757568,1.5267236232757568,0.0,1.5267236232757568,0.036418097359793525,0.0031699140866597495,0.016624091636566887,0.019794005723226638,0.5098533630371094,0.03803896903991699,0.2359071969985962,0.2739461660385132,580.2258064516129,580.2258064516129,0.0,580.2258064516129,17987,17987,0.0,17987.0,591.7222222222222,564.3076923076923,13.707264957264954,578.0149572649573,10651,7336,1657.5,8993.5,31,31,0.0,31.0,normal
116,193.22.149.56:443<-->192.168.1.78:53141,0.00834202766418457,0.0,0.0009189367294311524,0.02756810188293457,1464,66,636.1935483870968,19722,66,0.020740501085917153,0.020740501085917153,0.0,0.020740501085917153,0.6222150325775146,0.6222150325775146,0.0,0.6222150325775146,0.020740501085917153,0.020740501085917153,0.0,0.020740501085917153,0.6222150325775146,0.6222150325775146,0.0,0.6222150325775146,636.1935483870968,636.1935483870968,0.0,636.1935483870968,19722,19722,0.0,19722.0,636.1935483870968,636.1935483870968,0.0,636.1935483870968,19722,19722,0.0,19722.0,31,31,0.0,31.0,normal
117,192.168.1.78:53360<-->188.114.99.224:443,0.06451201438903809,9.5367431640625e-07,0.010958234469095865,0.328747034072876,1514,66,464.4193548387097,14397,66,0.11610875129699708,0.007218420505523682,0.0544451653957367,0.06166358590126038,1.741631269454956,0.08662104606628418,0.8275051116943359,0.9141261577606201,0.008113423983256022,0.00013743506537543403,0.003257382229817832,0.0025906331009334987,0.04868054389953613,0.0005550384521484375,0.019937313607677143,0.01445227861404419,578.7333333333333,192.0,193.36666666666667,385.3666666666667,8681,2688,2996.5,5684.5,617.0,81.5,224.13179645271762,377.55357142857144,8021,326,3092.4066174259815,3266.25,16,15,0.5,15.5,normal
118,192.168.1.78:53749<-->87.240.129.133:443,0.19011998176574707,9.5367431640625e-07,0.010776901245117187,0.3233070373535156,1514,66,674.2903225806451,20903,1514,0.05006858881782083,8.185704549153646e-06,0.025030201556635837,0.025038387261184993,0.8511660099029541,7.367134094238281e-05,0.42554616928100586,0.42561984062194824,0.03918006203391335,8.185704549153646e-06,0.018428271240951446,0.013118714033955278,0.4309806823730469,7.367134094238281e-05,0.20295125293900243,0.1439646085103353,1514.0,153.11764705882354,680.4411764705883,833.5588235294117,15140,2603,6268.5,8871.5,1514.0,113.0,643.9431496646268,604.3000000000001,15140,678,6556.838381076322,5892.333333333333,19,12,3.5,15.5,normal
119,192.168.1.78:53654<-->188.114.98.224:443,240.90298986434937,9.5367431640625e-07,8.038938768704732,241.16816306114197,1514,66,392.0967741935484,12155,66,0.11875706248813206,0.00017502903938293457,0.05929101672437456,0.0594660457637575,2.137627124786377,0.0014002323150634766,1.0681134462356567,1.0695136785507202,0.04902935028076172,0.011937194400363497,0.015812614408424335,0.02726348173244726,0.27071070671081543,0.10743474960327148,0.0695333521193052,0.17507783571879068,476.5,245.11764705882354,115.69117647058823,360.80882352941177,4765,4167,299.0,4466.0,547.4,72.66666666666667,198.5328640688848,340.47460317460315,5619,218,2512.576411220606,3770.3333333333335,19,2,6.944222218666553,10.333333333333334,normal
120,192.168.1.78:53439<-->52.184.215.111:443,13.69641900062561,9.5367431640625e-07,0.5165479608944484,14.463342905044556,1514,54,308.55172413793105,8948,66,0.14458568890889487,0.03709447383880615,0.04469995076544273,0.06735169483628466,0.5967769622802734,0.0741889476776123,0.19187391584208194,0.3493669629096985,0.03709447383880615,0.0001309812068939209,0.014636703285770368,0.007828433116277058,0.0741889476776123,0.0010478496551513672,0.029012948666945346,0.016185712814331055,504.7857142857143,62.0,179.54442645209383,202.69642857142858,7067,218,2902.6402959202505,2042.75,607.4,76.33333333333333,180.21556610533582,268.86333333333334,6074,458,2168.948371907455,1752.4,14,3,4.322904116447646,7.25,normal
121,193.22.149.40:443<-->192.168.1.78:53713,0.00896310806274414,0.0,0.0009520689646402995,0.028562068939208984,1464,66,591.8064516129032,18346,66,0.021462456385294596,0.021462456385294596,0.0,0.021462456385294596,0.6438736915588379,0.6438736915588379,0.0,0.6438736915588379,0.021462456385294596,0.021462456385294596,0.0,0.021462456385294596,0.6438736915588379,0.6438736915588379,0.0,0.6438736915588379,591.8064516129032,591.8064516129032,0.0,591.8064516129032,18346,18346,0.0,18346.0,591.8064516129032,591.8064516129032,0.0,591.8064516129032,18346,18346,0.0,18346.0,31,31,0.0,31.0,normal
122,192.168.1.78:53182<-->188.114.98.224:443,120.8280599117279,1.1920928955078125e-06,4.040122564633688,121.20367693901062,1514,66,391.4516129032258,12135,66,0.11911110083262126,0.01697821617126465,0.04502080623608893,0.056037327978346076,1.429333209991455,0.16011333465576172,0.5960500931021798,0.5864095687866211,0.026290257771809895,6.643931070963542e-05,0.009419852910442889,0.006313030918439229,0.07887077331542969,0.00019931793212890625,0.03460568861246742,0.025814255078633625,477.0,76.5,184.10168536859067,336.5833333333333,6201,459,2552.948099746644,4045.0,687.6,66.0,229.23370612215322,343.9712121212121,5409,198,1897.041973705379,1998.5,13,6,3.0912061651652345,10.333333333333334,normal
123,192.168.1.78:53794<-->176.58.38.99:443,0.01556706428527832,0.0,0.0015718301137288412,0.047154903411865234,1514,66,790.4516129032259,24504,1514,0.030900065104166666,0.030900065104166666,0.0,0.030900065104166666,0.927001953125,0.927001953125,0.0,0.927001953125,0.030900065104166666,0.030900065104166666,0.0,0.030900065104166666,0.927001953125,0.927001953125,0.0,0.927001953125,790.4516129032259,790.4516129032259,0.0,790.4516129032259,24504,24504,0.0,24504.0,790.4516129032259,790.4516129032259,0.0,790.4516129032259,24504,24504,0.0,24504.0,31,31,0.0,31.0,normal
124,192.168.1.78:53234<-->13.50.29.134:443,0.09191203117370605,9.5367431640625e-07,0.008113670349121093,0.2434101104736328,1294,66,275.3225806451613,8535,66,0.13209711877923264,0.02825055122375488,0.051923283777738874,0.08017383500149376,2.50984525680542,0.28250551223754883,1.1136698722839355,1.3961753845214844,0.03459244304233127,2.7020772298177085e-06,0.014138194286896404,0.024321563660152375,0.31133198738098145,8.106231689453125e-06,0.1168919034508831,0.15478765964508057,163.88235294117646,133.4,15.241176470588229,148.64117647058822,2786,1334,726.0,2060.0,570.4,72.66666666666667,203.70949165953826,219.02291666666665,2852,218,964.173869175057,1288.5,20,11,4.5,15.5,normal
125,192.168.1.78:53643<-->142.251.143.69:443,0.1564640998840332,9.5367431640625e-07,0.011132168769836425,0.3339650630950928,1466,66,450.5806451612903,13968,66,0.10079107077225395,3.795623779296875e-05,0.05037655726723049,0.05041451350502346,2.318194627761841,0.00018978118896484375,1.159002423286438,1.1591922044754028,0.03755966822306315,3.795623779296875e-05,0.014872340195202954,0.013385433319843177,0.1497173309326172,0.00018978118896484375,0.06360587853278264,0.06914669275283813,477.2916666666667,205.66666666666666,135.8125,341.4791666666667,11455,1234,5110.5,6344.5,787.5,72.66666666666667,294.9768522448173,285.17261904761904,9450,218,3824.5583731981396,2856.5,24,7,8.5,15.5,normal
